category,title,description,blogger,date,link,sentiment_score,sentiment_interpretation,search_query,search_lang,collected_at,platform,sort_option,sentiment_method
수면-이완,THE STARK MUNRO LETTERS,"THE STARK MUNRO LETTERS EDITED AND ARRANGED BY A. CONAN DOYLE BEING A SERIES OF TWELVE LETTERS WRITTEN BY J. STARK MUNRO, M.B., TO HIS FRIEND AND FORMER FELLOW-STUDENT, HERBERT... ",나의 Blog,20070124,https://blog.naver.com/kimchelsea18/20033160584,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,THE MATRIX-매트릭스,"THE MATRIX Written by Larry and Andy Wachowski April 8, 1996 FADE IN ON: COMPUTER SCREEN So close it has no boundaries. A blinking cursor pulses in the electric darkness like a heart... ",나의 Blog,20070125,https://blog.naver.com/kimchelsea18/20033182896,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,SEVEN-세븐,"Ambulance attendants administer aid to the victim, who convulses. Somerset moves by... He frees the metronome's weighted swingarm so it moves back and forth. Swings to the left -- TICK... ",나의 Blog,20070125,https://blog.naver.com/kimchelsea18/20033182948,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,해리 포터 4권 &lt;불의 잔&gt; 원서 下,CHAPTER TWENTY-TWO - THE UNEXPECTED TASK Potter! Weasley! Will you pay attention?' Professor McGonagall's irritated voice cracked like a whip through the Transfiguration class on... ,꼼블log,20070812,https://blog.naver.com/qqomu/120041227301,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,불면증 처방 13 가지,This is the best-studied herbal sleep aid. Research shows that extracts of the root not... Finding Dreamland: 13 Insomnia Remedies Learn and practice relaxation techniques The harder... ,竹絢님의 BLOG,20081224,https://blog.naver.com/genrlkim/130039596034,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,토목용어사전-3,"보조기층배수 (補助基層排水, subbase drainage) 노상이 불투성인 경우 노면에서 도로의 보조기층 내에서 노면으로부터 침투한 우수나 인접지로부터의 침투수 등을 모아서 배수하는 것. 보조기층의... ",나만의영상모음집!LOVEIY,20090227,https://blog.naver.com/vocoga7306/80064199968,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,의학용어 ▒,"사강환기 dead space ventilation 사경 torticollis 사고 accident, casualty, thinking, thought 사고두절 blocking of thought사사슬알균감염후토리콩팥염 사고빈곤 poverty of thought... ",미소지향 김지향,20090319,https://blog.naver.com/33teziyebi/120065394412,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,voca (alphabetical order),"옹호자, 주창자 advocation : 옹호, 주창 aerospace : 항공 AFDC : Aid to Families with Dependent... 전속부관 aid : 원조, 지원 ailing : 병든, 병약한 ailment : 불쾌, 우환, 가벼운 질병 aim at : --을... ",Life is a beautiful disaster.,20090329,https://blog.naver.com/gadgetcat/80065852157,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,[health] 6 Natural Tips for Deep Sleep,"practicing relaxation before bed, like the Stress Release meditation below. 2. When Food... because milk is rich in the amino acid tryptophan, it can sometimes aid in deep sleep. Mix in... ","사랑을 검으로 삼고, 유머를 방패로 삼으라~!!!",20090409,https://blog.naver.com/fanclub200/120066580842,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,토목 영어,apparent relaxation 겉보기릴랙세이션 apparent specific gravity 겉보기비중 apparent velocity 겉보기 유속 apporach surface 진입표면 approach 접근부 approach area 진입구역 approach... ,GUNSUL & SAFE & ISSUE,20100120,https://gunsulnet.tistory.com/337,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,The Village,(voice cracks) Who's breath will I listen to so that I may sleep ? Who's hand will I hold... GREEN EYES -and other events have weighted on my thoughts. We have been taught of the greed... ,나의 Blog,20100405,https://blog.naver.com/kimchelsea18/20103427438,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,The Adventure,"sleep well? ANNA Yes, fairly well. But I went to bed last night planning to do some thinking about a number of things ... instead, I fell asleep. CLAUDIA I didn't know one could sleep... ",나의 Blog,20100410,https://blog.naver.com/kimchelsea18/20103725668,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,멀티 쿠션 - WondaWedge(원다웨지),"Sleep aid for GERD, Acid Reflux, respiratory problems, Scoliosis, Sciatica 19. Pregnancy relaxation aid/breast feeding back support and birthing class pillow 20. Gaming/television floor seat... ",SmartGeeks - New and Uinque Products,20120126,https://blog.naver.com/smartgeeks/80151462711,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,Goo일일사전 표제어 190001~200000,［Volume Weighted Average Price］フィン【fin】ふいん【父音】ふいん【府尹】ふいん【訃音】ぶいん【部員】ぶいん【無音】フィンウゴルごは【フィンウゴル語派】フィンガー【finger】... ,오늘 하루도 サアカゲ!!! - Musha,20120413,https://blog.naver.com/musha3630/80157799933,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,TALES OF MEAN STREETS 도입,"of relaxation. About five years ago he resigned his office on the Trust, and, occupying... there are coal and blanket funds there, all perennially insolvent, and everybody always wants a... ","튼살,화상,사고흉터 한방안이비인후과피부과전문",20120827,https://blog.naver.com/imaginehan/10146206481,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,Aromatherapy in pregnancy,of relaxation throughout the last few months. In addition to buying and mixing your own... Rosewood: A deliciously scented oil that has a mild sedative effect to aid sleep-deprived mums... ,Tammy's table-,20130716,https://blog.naver.com/khamilove/20191813526,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,"2015년 洋의 해, 첫 포스트입니다 (여행갈 장소를 소개합니다)",com) has 34 rooms ranging from compact singles to small apartments that sleep up to four... and relaxation. An international group of chefs has set up the country’s finest tables there... ,조선닷컴 골프카페 매니저의 블로그,20150102,https://blog.naver.com/yhkim13/220227828104,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,Turkish Harems and Circassian Homes 15,"&lt;!--[if !supportEmptyParas]--&gt; &lt;!--[endif]--&gt; The long sloping roofs, weighted by large... a blanket; but what can monks wish for more? In the Greek Church, the severity of monastic... ","튼살,화상,사고흉터 한방안이비인후과피부과전문",20150420,https://blog.naver.com/imaginehan/220336026820,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,Turkish Harems and Circassian Homes 15,"&lt;!--[if !supportEmptyParas]--&gt; &lt;!--[endif]--&gt; The long sloping roofs, weighted by large... a blanket; but what can monks wish for more? In the Greek Church, the severity of monastic... ","튼살,화상,사고흉터 한방안이비인후과피부과전문",20150420,https://blog.naver.com/imaginehan/220336026924,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,...........,ET •California’s governor proposes state stimulus checks to augment federal aid. •An outbreak on a long flight raises questions about airline safety measures. •As the lagging U.S.... ,abdkse님의블로그,20170829,https://blog.naver.com/abdkse/221084583640,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,Here's How The Latest Sleep-Science Gadgets Affected My... ,"the blanket through the night. But Chunglo explains that to create an optimal sleep... Lavender, for instance, has been used for centuries to promote relaxation. Some studies have found... ",https://www.fastcompany.com/,20170918,https://www.fastcompany.com/40461437/heres-how-the-latest-sleep-science-gadgets-effected-my-productivity,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,"Polar Vortex, Volar Schmortex: the UK goes onto red alert","Polar Vortex, Volar Schmortex: the UK goes onto red alert February 28, 2018 10:09 AM Subscribe As we canter through the last century of humanity and the north pole becomes the next/last... ",MetaFilter | Community Weblog,20180228,https://www.metafilter.com/172663/Polar-Vortex-Volar-Schmortex-the-UK-goes-onto-red-alert,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,경기 광주 영어 과외; 수능 어휘력 문제,"CPR is an example of first aid. It is easy to learn, but you shouldn't learn it from a book. You should receive instruction in a class where you can practice in front of the instructor until you... ",송영곤FunE,20180719,https://blog.naver.com/suneung-english/221322478143,-1,"대체로 약한 부정 경향이 나타나며, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에서 일부 기능·편의성·성능에 대한 아쉬움이 보고됩니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,Can this biohacking relaxation center make you more... ,with relaxation—and feel awfully snuggly as the attendant cements my position with a weighted gravity blanket. It’s been a harrowing day on the New York City subway system and I am... ,Fast Company,20180806,https://www.fastcompany.com/90211992/after-a-day-of-stress-i-reboot-at-recover-should-you,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,"Raymond Chandler Farewell, My Lovely","Raymond Chandler Farewell, My Lovely (1940) © R.Chandler, Farewell, My Lovely, 1940 E-Text: Greylib . Contents 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27... ",인드라의 그물,20180923,https://blog.naver.com/sunupland/221364432913,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,산업용품해외구매는 '유에스일공일'로 문의주세요.... ,"국내에서 구매가 불가능한 산업용품,기계부속 ,전기,전자,금속, 바이오,화학약품 등등 다양한 산업용품을 구매대행하고 있습니다. 연락처... ",유에스일공일/유에스원오원,20181102,https://blog.naver.com/us101-01/221389862784,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,보이 프렌드 선물 - Boyfriend Blanket,"'A weighted blanket may aid in reducing insomnia through altered tactile inputs, thus may provide an innovative, non-pharmacological approach and complementary tool to improve sleep... ",해외 직구 달인 / www.EZshopex.com,20181122,https://blog.naver.com/ezshopexpert/221403861891,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,해외직구 Amazon Launchpad - 1-2,"Natural Sleep Aid, Melatonin, GABA, 5-HTP, Snoozeberry - 10 Count, The Seaweed Bath Co.... for Relaxation + Sleep, Vegan nonda ZUS [Apple MFi Certified] Super Duty Lightning Cable with... ",해외물품 구매대행/수입대행 블로그,20181202,https://blog.naver.com/pseung1818/221410655771,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,[교육자료 공유]의학 약어 사전,Automatic Implantable Cardioverter Defibrillator AID; 1) Artificial Insemination Donor 2) Donor... Association of Sleep Disorders Centers; 미국 수면 질환 센터 협회 ASH; Asymmetric(al)... ,PCB 리버스엔지니어링 전문기업,20190422,https://blog.naver.com/jsghome/221519818201,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,The $70 billion quest for a good night's sleep - Fast... ,"I’m trapped under a cozy, chunky knit blanket made by Bearaby, a six-month old startup.... A decade ago, “sleep aid” was synonymous with sleeping pills, but these days, medication... ",Fast Company,20190430,https://www.fastcompany.com/90340280/the-70-billion-quest-for-a-good-nights-sleep,1,"대체로 약한 긍정 경향이 나타나며, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,산업용품해외구매는 '유에스일공일'로 문의주세요.... ,"Welding Blanket and Cover, 4 x 6 Brass Grommets For Easy Hanging and Protection Neiko 30062A 1/4 Air Die Grinder, 24,000 RPM Free Speed Mini and Compact Size Neiko 30069A Heavy Duty 7... ",유에스일공일/유에스원오원,20190505,https://blog.naver.com/us101-01/221530206028,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,수능 영어 기출 어휘 (1),"휴식, 나머지, 의존하다 ☐get enough sleep; 충분히 자다 ☐healthy; 건강에 좋은, 건강한... 잠시 후에 ☐go to sleep; 잠에 들다 ☐anthropologist; 인류학자 ☐companion; 친구 ☐cut off... ",AWESOME ENGLISH,20190621,https://blog.naver.com/awesome-2030/221567533383,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,The Bayside Propheices 1979,"Nightly as you close your eyes to sleep, you will say: Now I lay me down to sleep, I pray the Lord my soul to keep; If I should die before I wake, I pray the Lord my soul to take.... ",<성미카엘회> 베이사이드메세지 (BAYSIDE MESSAGES),20190803,https://blog.naver.com/sba0303/221604188491,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,던파의 아이템속 대사들 (DFO),"Mana Aid&gt; It's got electrolytes! That's what Mages crave! &lt;Chocolate Treat&gt; Delicious... ' - Your pal, the Snow Goblin &lt;Snow Goblin's Cozy Socks&gt; 'Do these fuzzy socks warm your heart?... ",niceboatsoss (모바일 금지),20190813,https://blog.naver.com/niceboatsoss/221614472347,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,양방 의학용어,"( sleep ) : 수면무호흡 - apoferritin : 아포페리틴 - aponeurosis : 널힘줄, 건막 - aponeurosis ( palmar) : 손바닥널힘줄, 수장건막 - aponeurositis : 널힘줄염, 건막염 - aponia : 무통... ",화목한의원 블로그,20191204,https://blog.naver.com/hwamok1175/221726564057,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
